# Python MESMA for LE07_LT05_19990831_19991102 run on 20200126 
#  MESMA frac range = 0.2-1 
#  Northings (y); Latitude; Eastings (x) Longitude; Kelp Fraction
4303710 38.8802051 440040 -123.6912769 0.43152
4303710 38.8802112 440130 -123.6902394 0.42801
4303710 38.8802133 440160 -123.6898936 0.57943
4303710 38.8802153 440190 -123.6895477 0.52044
4303710 38.8802174 440220 -123.6892019 0.45041
4303710 38.8802194 440250 -123.6888560 0.62906
4303710 38.8802214 440280 -123.6885102 0.67636
4303710 38.8802235 440310 -123.6881643 0.53081
4303710 38.8802255 440340 -123.6878185 0.42906
4303710 38.8802276 440370 -123.6874726 0.49426
4303710 38.8802296 440400 -123.6871268 0.51242
4303710 38.8802316 440430 -123.6867809 0.43240
4303710 38.8802337 440460 -123.6864351 0.43558
4303710 38.8802357 440490 -123.6860893 0.37339
4303680 38.8799286 439950 -123.6923119 0.45313
4303680 38.8799307 439980 -123.6919660 0.49172
4303680 38.8799327 440010 -123.6916202 0.61188
4303680 38.8799348 440040 -123.6912743 0.44854
4303680 38.8799409 440130 -123.6902368 0.45720
4303680 38.8799429 440160 -123.6898909 0.67381
4303680 38.8799450 440190 -123.6895451 0.72056
4303680 38.8799470 440220 -123.6891993 0.67118
4303680 38.8799491 440250 -123.6888534 0.81316
4303680 38.8799511 440280 -123.6885076 0.80526
4303680 38.8799531 440310 -123.6881617 0.61187
4303680 38.8799552 440340 -123.6878159 0.51946
4303680 38.8799572 440370 -123.6874700 0.46445
4303680 38.8799593 440400 -123.6871242 0.43951
4303680 38.8799613 440430 -123.6867783 0.46212
4303680 38.8799633 440460 -123.6864325 0.50230
4303680 38.8799654 440490 -123.6860867 0.44689
4303680 38.8799674 440520 -123.6857408 0.43515
4303680 38.8799694 440550 -123.6853950 0.37994
4303650 38.8796583 439950 -123.6923092 0.46395
4303650 38.8796603 439980 -123.6919634 0.43166
4303650 38.8796624 440010 -123.6916175 0.55142
4303650 38.8796644 440040 -123.6912717 0.37056
4303650 38.8796706 440130 -123.6902342 0.47771
4303650 38.8796726 440160 -123.6898883 0.68842
4303650 38.8796747 440190 -123.6895425 0.65531
4303650 38.8796767 440220 -123.6891966 0.77423
4303650 38.8796787 440250 -123.6888508 0.84456
4303650 38.8796808 440280 -123.6885050 0.77835
4303650 38.8796828 440310 -123.6881591 0.57375
4303650 38.8796849 440340 -123.6878133 0.44652
4303650 38.8796869 440370 -123.6874674 0.42707
4303650 38.8796889 440400 -123.6871216 0.47031
4303650 38.8796910 440430 -123.6867757 0.38066
4303650 38.8796930 440460 -123.6864299 0.41941
4303650 38.8796950 440490 -123.6860841 0.40185
4303650 38.8796971 440520 -123.6857382 0.43265
4303650 38.8796991 440550 -123.6853924 0.36859
4303620 38.8793880 439950 -123.6923066 0.43169
4303620 38.8793900 439980 -123.6919608 0.46042
4303620 38.8793921 440010 -123.6916149 0.46286
4303620 38.8794002 440130 -123.6902316 0.58407
4303620 38.8794023 440160 -123.6898857 0.68860
4303620 38.8794043 440190 -123.6895399 0.57037
4303620 38.8794064 440220 -123.6891940 0.77859
4303620 38.8794084 440250 -123.6888482 0.80118
4303620 38.8794105 440280 -123.6885024 0.83965
4303620 38.8794125 440310 -123.6881565 0.55580
4303620 38.8794145 440340 -123.6878107 0.43051
4303620 38.8794166 440370 -123.6874648 0.46598
4303620 38.8794186 440400 -123.6871190 0.46259
4303620 38.8794206 440430 -123.6867731 0.39703
4303620 38.8794227 440460 -123.6864273 0.40518
4303620 38.8794247 440490 -123.6860815 0.36161
4303620 38.8794267 440520 -123.6857356 0.40197
4303620 38.8794288 440550 -123.6853898 0.36966
4303590 38.8791197 439980 -123.6919581 0.42078
4303590 38.8791217 440010 -123.6916123 0.45312
4303590 38.8791238 440040 -123.6912665 0.45926
4303590 38.8791258 440070 -123.6909206 0.48732
4303590 38.8791299 440130 -123.6902289 0.51225
4303590 38.8791320 440160 -123.6898831 0.64015
4303590 38.8791340 440190 -123.6895373 0.75231
4303590 38.8791361 440220 -123.6891914 0.70022
4303590 38.8791381 440250 -123.6888456 0.71805
4303590 38.8791401 440280 -123.6884997 0.71620
4303590 38.8791422 440310 -123.6881539 0.65644
4303590 38.8791442 440340 -123.6878081 0.42808
4303590 38.8791462 440370 -123.6874622 0.49808
4303590 38.8791483 440400 -123.6871164 0.59265
4303590 38.8791503 440430 -123.6867705 0.40262
4303590 38.8791523 440460 -123.6864247 0.42704
4303590 38.8791544 440490 -123.6860789 0.34719
4303590 38.8791564 440520 -123.6857330 0.43454
4303590 38.8791584 440550 -123.6853872 0.40298
4303590 38.8791605 440580 -123.6850413 0.37384
4303590 38.8791666 440670 -123.6840038 0.32516
4303590 38.8792028 441210 -123.6777787 0.35290
4303560 38.8788494 439980 -123.6919555 0.42736
4303560 38.8788514 440010 -123.6916097 0.43460
4303560 38.8788535 440040 -123.6912638 0.43572
4303560 38.8788555 440070 -123.6909180 0.45914
4303560 38.8788616 440160 -123.6898805 0.50149
4303560 38.8788637 440190 -123.6895347 0.73327
4303560 38.8788657 440220 -123.6891888 0.55580
4303560 38.8788678 440250 -123.6888430 0.60625
4303560 38.8788698 440280 -123.6884971 0.48816
4303560 38.8788718 440310 -123.6881513 0.57038
4303560 38.8788739 440340 -123.6878055 0.58131
4303560 38.8788759 440370 -123.6874596 0.62592
4303560 38.8788780 440400 -123.6871138 0.64187
4303560 38.8788800 440430 -123.6867679 0.51624
4303560 38.8788820 440460 -123.6864221 0.42887
4303560 38.8788841 440490 -123.6860763 0.40416
4303560 38.8788861 440520 -123.6857304 0.37471
4303560 38.8788881 440550 -123.6853846 0.44633
4303560 38.8788901 440580 -123.6850387 0.52110
4303560 38.8788922 440610 -123.6846929 0.36845
4303560 38.8788983 440700 -123.6836554 0.34902
4303560 38.8789003 440730 -123.6833095 0.38108
4303560 38.8789043 440790 -123.6826179 0.34893
4303530 38.8785811 440010 -123.6916071 0.43803
4303530 38.8785831 440040 -123.6912612 0.46546
4303530 38.8785852 440070 -123.6909154 0.43008
4303530 38.8785872 440100 -123.6905696 0.48482
4303530 38.8785893 440130 -123.6902237 0.42562
4303530 38.8785913 440160 -123.6898779 0.45671
4303530 38.8785934 440190 -123.6895320 0.72512
4303530 38.8785954 440220 -123.6891862 0.67323
4303530 38.8785974 440250 -123.6888404 0.56386
4303530 38.8785995 440280 -123.6884945 0.57790
4303530 38.8786015 440310 -123.6881487 0.59535
4303530 38.8786036 440340 -123.6878029 0.54246
4303530 38.8786056 440370 -123.6874570 0.42397
4303530 38.8786076 440400 -123.6871112 0.56798
4303530 38.8786097 440430 -123.6867653 0.60187
4303530 38.8786117 440460 -123.6864195 0.48183
4303530 38.8786137 440490 -123.6860737 0.39824
4303530 38.8786158 440520 -123.6857278 0.43005
4303530 38.8786178 440550 -123.6853820 0.38712
4303530 38.8786198 440580 -123.6850361 0.64107
4303530 38.8786218 440610 -123.6846903 0.51189
4303530 38.8786239 440640 -123.6843445 0.37576
4303530 38.8786279 440700 -123.6836528 0.34902
4303530 38.8786299 440730 -123.6833070 0.38135
4303530 38.8786320 440760 -123.6829611 0.35018
4303530 38.8786562 441120 -123.6788110 0.43102
4303530 38.8786582 441150 -123.6784652 0.37480
4303530 38.8786602 441180 -123.6781194 0.37526
4303530 38.8786622 441210 -123.6777735 0.32165
4303500 38.8783128 440040 -123.6912586 0.42697
4303500 38.8783149 440070 -123.6909128 0.55239
4303500 38.8783169 440100 -123.6905669 0.60327
4303500 38.8783189 440130 -123.6902211 0.46756
4303500 38.8783210 440160 -123.6898753 0.56097
4303500 38.8783230 440190 -123.6895294 0.74828
4303500 38.8783251 440220 -123.6891836 0.67897
4303500 38.8783271 440250 -123.6888378 0.62269
4303500 38.8783292 440280 -123.6884919 0.66636
4303500 38.8783312 440310 -123.6881461 0.66056
4303500 38.8783332 440340 -123.6878002 0.61547
4303500 38.8783353 440370 -123.6874544 0.43203
4303500 38.8783373 440400 -123.6871086 0.45981
4303500 38.8783393 440430 -123.6867627 0.63690
4303500 38.8783414 440460 -123.6864169 0.60263
4303500 38.8783434 440490 -123.6860711 0.48044
4303500 38.8783454 440520 -123.6857252 0.41396
4303500 38.8783475 440550 -123.6853794 0.41396
4303500 38.8783495 440580 -123.6850335 0.56672
4303500 38.8783515 440610 -123.6846877 0.64231
4303500 38.8783535 440640 -123.6843419 0.48355
4303500 38.8783556 440670 -123.6839960 0.40456
4303500 38.8783576 440700 -123.6836502 0.34536
4303500 38.8783596 440730 -123.6833044 0.34787
4303500 38.8783616 440760 -123.6829585 0.37931
4303500 38.8783637 440790 -123.6826127 0.31871
4303500 38.8783657 440820 -123.6822669 0.30750
4303500 38.8783717 440910 -123.6812293 0.38000
4303500 38.8783758 440970 -123.6805377 0.40266
4303500 38.8783818 441060 -123.6795002 0.40637
4303500 38.8783838 441090 -123.6791543 0.40929
4303500 38.8783879 441150 -123.6784626 0.38049
4303500 38.8783899 441180 -123.6781168 0.38418
4303500 38.8783919 441210 -123.6777710 0.38757
4303470 38.8780425 440040 -123.6912560 0.38030
4303470 38.8780445 440070 -123.6909102 0.61637
4303470 38.8780466 440100 -123.6905643 0.74650
4303470 38.8780486 440130 -123.6902185 0.77464
4303470 38.8780507 440160 -123.6898727 0.54185
4303470 38.8780527 440190 -123.6895268 0.67380
4303470 38.8780547 440220 -123.6891810 0.65477
4303470 38.8780568 440250 -123.6888351 0.66418
4303470 38.8780588 440280 -123.6884893 0.74314
4303470 38.8780609 440310 -123.6881435 0.76929
4303470 38.8780629 440340 -123.6877976 0.74075
4303470 38.8780649 440370 -123.6874518 0.63746
4303470 38.8780670 440400 -123.6871060 0.55239
4303470 38.8780690 440430 -123.6867601 0.72076
4303470 38.8780710 440460 -123.6864143 0.75104
4303470 38.8780731 440490 -123.6860685 0.64079
4303470 38.8780751 440520 -123.6857226 0.66213
4303470 38.8780771 440550 -123.6853768 0.57572
4303470 38.8780792 440580 -123.6850310 0.46789
4303470 38.8780812 440610 -123.6846851 0.42616
4303470 38.8780832 440640 -123.6843393 0.44172
4303470 38.8780852 440670 -123.6839934 0.45378
4303470 38.8780873 440700 -123.6836476 0.36937
4303470 38.8780893 440730 -123.6833018 0.34614
4303470 38.8780913 440760 -123.6829559 0.41010
4303470 38.8780933 440790 -123.6826101 0.36102
4303470 38.8780954 440820 -123.6822643 0.38098
4303470 38.8780974 440850 -123.6819184 0.34187
4303470 38.8780994 440880 -123.6815726 0.43176
4303470 38.8781014 440910 -123.6812268 0.37817
4303470 38.8781054 440970 -123.6805351 0.38006
4303470 38.8781135 441090 -123.6791517 0.44141
4303470 38.8781155 441120 -123.6788059 0.40591
4303470 38.8781175 441150 -123.6784601 0.43021
4303470 38.8781195 441180 -123.6781142 0.40107
4303470 38.8781215 441210 -123.6777684 0.48292
4303470 38.8781235 441240 -123.6774226 0.37370
4303440 38.8777742 440070 -123.6909075 0.47800
4303440 38.8777762 440100 -123.6905617 0.61025
4303440 38.8777783 440130 -123.6902159 0.75264
4303440 38.8777803 440160 -123.6898700 0.68861
4303440 38.8777824 440190 -123.6895242 0.62460
4303440 38.8777844 440220 -123.6891784 0.69022
4303440 38.8777865 440250 -123.6888325 0.71983
4303440 38.8777885 440280 -123.6884867 0.71644
4303440 38.8777905 440310 -123.6881409 0.67364
4303440 38.8777926 440340 -123.6877950 0.81029
4303440 38.8777946 440370 -123.6874492 0.81750
4303440 38.8777966 440400 -123.6871034 0.71743
4303440 38.8777987 440430 -123.6867575 0.81094
4303440 38.8778007 440460 -123.6864117 0.85084
4303440 38.8778027 440490 -123.6860659 0.83427
4303440 38.8778048 440520 -123.6857200 0.71562
4303440 38.8778068 440550 -123.6853742 0.69244
4303440 38.8778088 440580 -123.6850284 0.61521
4303440 38.8778109 440610 -123.6846825 0.54735
4303440 38.8778129 440640 -123.6843367 0.42187
4303440 38.8778149 440670 -123.6839909 0.36970
4303440 38.8778169 440700 -123.6836450 0.36970
4303440 38.8778190 440730 -123.6832992 0.36169
4303440 38.8778210 440760 -123.6829534 0.37987
4303440 38.8778230 440790 -123.6826075 0.42077
4303440 38.8778250 440820 -123.6822617 0.50422
4303440 38.8778271 440850 -123.6819158 0.45265
4303440 38.8778291 440880 -123.6815700 0.40722
4303440 38.8778311 440910 -123.6812242 0.40404
4303440 38.8778331 440940 -123.6808783 0.40254
4303440 38.8778351 440970 -123.6805325 0.37159
4303440 38.8778432 441090 -123.6791492 0.42409
4303440 38.8778452 441120 -123.6788033 0.45752
4303440 38.8778472 441150 -123.6784575 0.51271
4303440 38.8778492 441180 -123.6781117 0.36433
4303440 38.8778512 441210 -123.6777658 0.37304
4303440 38.8778532 441240 -123.6774200 0.42330
4303440 38.8778552 441270 -123.6770742 0.34467
4303410 38.8774998 440010 -123.6915966 0.45174
4303410 38.8775018 440040 -123.6912508 0.40774
4303410 38.8775039 440070 -123.6909049 0.41022
4303410 38.8775059 440100 -123.6905591 0.44990
4303410 38.8775080 440130 -123.6902133 0.57318
4303410 38.8775100 440160 -123.6898674 0.74839
4303410 38.8775120 440190 -123.6895216 0.55794
4303410 38.8775141 440220 -123.6891758 0.60617
4303410 38.8775161 440250 -123.6888299 0.72282
4303410 38.8775182 440280 -123.6884841 0.57539
4303410 38.8775202 440310 -123.6881383 0.64445
4303410 38.8775222 440340 -123.6877924 0.83907
4303410 38.8775243 440370 -123.6874466 0.87020
4303410 38.8775263 440400 -123.6871008 0.83722
4303410 38.8775284 440430 -123.6867549 0.84863
4303410 38.8775304 440460 -123.6864091 0.81625
4303410 38.8775324 440490 -123.6860633 0.78487
4303410 38.8775344 440520 -123.6857174 0.83427
4303410 38.8775365 440550 -123.6853716 0.75760
4303410 38.8775385 440580 -123.6850258 0.78251
4303410 38.8775405 440610 -123.6846799 0.73065
4303410 38.8775426 440640 -123.6843341 0.62609
4303410 38.8775446 440670 -123.6839883 0.47362
4303410 38.8775466 440700 -123.6836424 0.36055
4303410 38.8775486 440730 -123.6832966 0.37639
4303410 38.8775507 440760 -123.6829508 0.33829
4303410 38.8775527 440790 -123.6826049 0.39642
4303410 38.8775547 440820 -123.6822591 0.51453
4303410 38.8775567 440850 -123.6819133 0.47196
4303410 38.8775587 440880 -123.6815674 0.43406
4303410 38.8775608 440910 -123.6812216 0.37415
4303410 38.8775628 440940 -123.6808758 0.43380
4303410 38.8775648 440970 -123.6805299 0.36379
4303410 38.8775668 441000 -123.6801841 0.37750
4303410 38.8775688 441030 -123.6798383 0.37658
4303410 38.8775708 441060 -123.6794924 0.39846
4303410 38.8775728 441090 -123.6791466 0.48391
4303410 38.8775749 441120 -123.6788008 0.54571
4303410 38.8775769 441150 -123.6784549 0.54831
4303410 38.8775789 441180 -123.6781091 0.42371
4303410 38.8775829 441240 -123.6774174 0.34219
4303380 38.8772315 440040 -123.6912481 0.45863
4303380 38.8772335 440070 -123.6909023 0.45501
4303380 38.8772356 440100 -123.6905565 0.45619
4303380 38.8772376 440130 -123.6902106 0.56572
4303380 38.8772397 440160 -123.6898648 0.77855
4303380 38.8772417 440190 -123.6895190 0.65639
4303380 38.8772438 440220 -123.6891731 0.58221
4303380 38.8772458 440250 -123.6888273 0.77870
4303380 38.8772478 440280 -123.6884815 0.73117
4303380 38.8772499 440310 -123.6881357 0.59999
4303380 38.8772519 440340 -123.6877898 0.54576
4303380 38.8772540 440370 -123.6874440 0.64356
4303380 38.8772560 440400 -123.6870982 0.77080
4303380 38.8772580 440430 -123.6867523 0.82053
4303380 38.8772601 440460 -123.6864065 0.81765
4303380 38.8772621 440490 -123.6860607 0.71991
4303380 38.8772641 440520 -123.6857148 0.88613
4303380 38.8772662 440550 -123.6853690 0.76655
4303380 38.8772682 440580 -123.6850232 0.77741
4303380 38.8772702 440610 -123.6846773 0.82566
4303380 38.8772722 440640 -123.6843315 0.69031
4303380 38.8772743 440670 -123.6839857 0.78341
4303380 38.8772763 440700 -123.6836398 0.68807
4303380 38.8772783 440730 -123.6832940 0.50479
4303380 38.8772803 440760 -123.6829482 0.41792
4303380 38.8772824 440790 -123.6826023 0.43669
4303380 38.8772844 440820 -123.6822565 0.41272
4303380 38.8772864 440850 -123.6819107 0.61708
4303380 38.8772884 440880 -123.6815648 0.52130
4303380 38.8772904 440910 -123.6812190 0.40454
4303380 38.8772925 440940 -123.6808732 0.37403
4303380 38.8772965 441000 -123.6801815 0.34871
4303380 38.8772985 441030 -123.6798357 0.37448
4303380 38.8773005 441060 -123.6794899 0.43914
4303380 38.8773025 441090 -123.6791440 0.52175
4303380 38.8773045 441120 -123.6787982 0.49779
4303380 38.8773065 441150 -123.6784524 0.58575
4303380 38.8773085 441180 -123.6781065 0.52257
4303380 38.8773106 441210 -123.6777607 0.36337
4303350 38.8769612 440040 -123.6912455 0.40357
4303350 38.8769632 440070 -123.6908997 0.42750
4303350 38.8769653 440100 -123.6905539 0.39987
4303350 38.8769673 440130 -123.6902080 0.44851
4303350 38.8769694 440160 -123.6898622 0.66779
4303350 38.8769714 440190 -123.6895164 0.71416
4303350 38.8769734 440220 -123.6891705 0.56922
4303350 38.8769755 440250 -123.6888247 0.69826
4303350 38.8769775 440280 -123.6884789 0.74599
4303350 38.8769796 440310 -123.6881330 0.74869
4303350 38.8769816 440340 -123.6877872 0.71416
4303350 38.8769836 440370 -123.6874414 0.49857
4303350 38.8769857 440400 -123.6870956 0.57318
4303350 38.8769877 440430 -123.6867497 0.79084
4303350 38.8769897 440460 -123.6864039 0.82552
4303350 38.8769918 440490 -123.6860581 0.78032
4303350 38.8769938 440520 -123.6857122 0.80516
4303350 38.8769958 440550 -123.6853664 0.75160
4303350 38.8769979 440580 -123.6850206 0.69773
4303350 38.8769999 440610 -123.6846747 0.73184
4303350 38.8770019 440640 -123.6843289 0.78883
4303350 38.8770039 440670 -123.6839831 0.99708
4303350 38.8770060 440700 -123.6836372 0.98326
4303350 38.8770080 440730 -123.6832914 0.78285
4303350 38.8770100 440760 -123.6829456 0.63947
4303350 38.8770120 440790 -123.6825998 0.37827
4303350 38.8770141 440820 -123.6822539 0.39601
4303350 38.8770161 440850 -123.6819081 0.49055
4303350 38.8770181 440880 -123.6815623 0.55912
4303350 38.8770201 440910 -123.6812164 0.44565
4303350 38.8770221 440940 -123.6808706 0.42729
4303350 38.8770241 440970 -123.6805248 0.38008
4303350 38.8770262 441000 -123.6801789 0.34985
4303350 38.8770282 441030 -123.6798331 0.35207
4303350 38.8770302 441060 -123.6794873 0.41031
4303350 38.8770322 441090 -123.6791414 0.47946
4303350 38.8770342 441120 -123.6787956 0.49250
4303350 38.8770362 441150 -123.6784498 0.54025
4303350 38.8770382 441180 -123.6781040 0.51240
4303350 38.8770402 441210 -123.6777581 0.47442
4303320 38.8766929 440070 -123.6908971 0.37706
4303320 38.8766949 440100 -123.6905512 0.45024
4303320 38.8766970 440130 -123.6902054 0.56922
4303320 38.8766990 440160 -123.6898596 0.58907
4303320 38.8767011 440190 -123.6895138 0.76968
4303320 38.8767031 440220 -123.6891679 0.52966
4303320 38.8767052 440250 -123.6888221 0.53378
4303320 38.8767072 440280 -123.6884763 0.68885
4303320 38.8767092 440310 -123.6881304 0.88055
4303320 38.8767113 440340 -123.6877846 0.88055
4303320 38.8767133 440370 -123.6874388 0.58685
4303320 38.8767153 440400 -123.6870930 0.46123
4303320 38.8767174 440430 -123.6867471 0.68885
4303320 38.8767194 440460 -123.6864013 0.75910
4303320 38.8767214 440490 -123.6860555 0.87735
4303320 38.8767235 440520 -123.6857096 0.87710
4303320 38.8767255 440550 -123.6853638 0.74503
4303320 38.8767275 440580 -123.6850180 0.69573
4303320 38.8767296 440610 -123.6846721 0.66379
4303320 38.8767316 440640 -123.6843263 0.72573
4303320 38.8767336 440670 -123.6839805 0.83844
4303320 38.8767356 440700 -123.6836347 0.92067
4303320 38.8767377 440730 -123.6832888 0.92198
4303320 38.8767397 440760 -123.6829430 0.82359
4303320 38.8767417 440790 -123.6825972 0.73244
4303320 38.8767437 440820 -123.6822513 0.51166
4303320 38.8767457 440850 -123.6819055 0.36116
4303320 38.8767478 440880 -123.6815597 0.38579
4303320 38.8767498 440910 -123.6812139 0.40520
